scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,mgoblin,mgoblin,mgoblin,mgoblin,,1491.333,6,2,4,0.333333,2025-10-31,-8.667,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,batz13,Batz13,batz13,Batz13,,1491.28,3,1,2,0.333333,2025-07-12,-8.72,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,luminatl,Luminatl,luminatl,Luminatl,,1491.269,1,0,1,0,2025-07-13,-8.731,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,sugna03,Sugna03,sugna03,Sugna03,,1491.245,6,2,4,0.333333,2025-07-26,-8.755,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,okodio,OkoDio,okodio,OkoDio,,1491.232,9,4,5,0.444444,2025-06-07,-8.768,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,nopainnogame,NoPainNoGame,nopainnogame,NoPainNoGame,,1491.221,9,4,5,0.444444,2025-07-13,-8.779,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,alakhai,Alakhai,alakhai,Alakhai,,1491.156,9,4,5,0.444444,2025-07-13,-8.844,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,_rogusbr_,_Rogusbr_,_rogusbr_,_Rogusbr_,,1491.13,7,3,4,0.428571,2025-08-02,-8.87,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,thiguyagain365164,ThiGuyAgain365164,thiguyagain365164,ThiGuyAgain365164,,1491.063,3,1,2,0.333333,2025-06-07,-8.937,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,mspor,Mspor,mspor,Mspor,,1491.061,1,0,1,0,2025-12-28,-8.939,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,wizard_2002,Wizard_2002,wizard_2002,Wizard_2002,,1491.058,49,21,28,0.428571,2025-12-28,-8.942,13
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,mansueto,Mansueto,mansueto,Mansueto,,1491.027,17,7,10,0.411765,2025-09-28,-8.973,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,zaqueinc,ZaqueInc,zaqueinc,ZaqueInc,,1490.987,5,2,3,0.4,2025-07-13,-9.013,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,meltiin,Meltiin,meltiin,Meltiin,,1490.863,9,4,5,0.444444,2025-07-12,-9.137,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,burnmann,BurnMann,burnmann,BurnMann,,1490.813,8,3,5,0.375,2025-11-30,-9.187,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,darkvulpine,Darkvulpine,darkvulpine,Darkvulpine,,1490.785,5,2,3,0.4,2025-06-07,-9.215,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,wraaith,wraaith,wraaith,wraaith,,1490.759,3,1,2,0.333333,2025-07-12,-9.241,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,duke_lukem,Duke_LukeM,duke_lukem,Duke_LukeM,,1490.744,5,2,3,0.4,2025-03-30,-9.256,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,veropresepio,VeroPresepio,veropresepio,VeroPresepio,,1490.727,12,5,7,0.416667,2025-03-08,-9.273,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,_batutinha_,_Batutinha_,_batutinha_,_Batutinha_,,1490.698,155,70,85,0.451613,2025-12-28,-9.302,25
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,dariosmp,DarioSmp,dariosmp,DarioSmp,,1490.693,6,2,4,0.333333,2025-12-26,-9.307,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,_johnzeira_,_Johnzeira_,_johnzeira_,_Johnzeira_,,1490.682,3,1,2,0.333333,2025-02-22,-9.318,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,deadmoonatts,deadmoonatts,deadmoonatts,deadmoonatts,,1490.668,1,0,1,0,2025-11-15,-9.332,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,capybarafanboy,CapybaraFanboy,capybarafanboy,CapybaraFanboy,,1490.643,10,4,6,0.4,2025-11-11,-9.357,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,ben_matocha,Ben_Matocha,ben_matocha,Ben_Matocha,,1490.479,6,2,4,0.333333,2025-12-25,-9.521,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,bielbr,bielbr,bielbr,bielbr,,1490.399,6,2,4,0.333333,2025-09-19,-9.601,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,griselsram,GriselSram,griselsram,GriselSram,,1490.36,4,1,3,0.25,2025-06-08,-9.64,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,almostomniscient,almostomniscient,almostomniscient,almostomniscient,,1490.317,16,7,9,0.4375,2025-08-03,-9.683,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,botboy,Botboy,botboy,Botboy,,1490.311,5,2,3,0.4,2025-11-16,-9.689,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,danlogan,danlogan,danlogan,danlogan,,1490.297,7,3,4,0.428571,2025-05-18,-9.703,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,ninstitute,ninstitute,ninstitute,ninstitute,,1490.206,6,2,4,0.333333,2025-09-20,-9.794,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,wadeb,WadeB,wadeb,WadeB,,1490.152,23,10,13,0.434783,2025-11-09,-9.848,6
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,ratherbplayingmtg,RatherBplayingMTG,ratherbplayingmtg,RatherBplayingMTG,,1489.975,42,20,22,0.47619,2025-07-20,-10.025,7
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,fives,fives,fives,fives,,1489.939,16,7,9,0.4375,2025-12-28,-10.061,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,pivoulivo,PivoUlivo,pivoulivo,PivoUlivo,,1489.857,16,7,9,0.4375,2025-08-02,-10.143,5
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,alfonseelric,alfonseelric,alfonseelric,alfonseelric,,1489.738,83,41,42,0.493976,2025-08-08,-10.262,12
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,_marian_,_Marian_,_marian_,_Marian_,,1489.689,17,8,9,0.470588,2025-12-06,-10.311,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,alzalacapitano,alzalacapitano,alzalacapitano,alzalacapitano,,1489.652,6,2,4,0.333333,2025-11-13,-10.348,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,giorgiocombo,GiorgioCombo,giorgiocombo,GiorgioCombo,,1489.619,23,10,13,0.434783,2025-08-02,-10.381,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,mrfuinha,MrFuinha,mrfuinha,MrFuinha,,1489.571,16,7,9,0.4375,2025-12-21,-10.429,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,coellini,COELLINI,coellini,COELLINI,,1489.548,18,8,10,0.444444,2025-12-06,-10.452,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,bolov0,bolov0,bolov0,bolov0,,1489.54,7,3,4,0.428571,2025-12-28,-10.46,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,thedoc96,thedoc96,thedoc96,thedoc96,,1489.495,10,4,6,0.4,2025-08-31,-10.505,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,misstrigger,MissTrigger,misstrigger,MissTrigger,,1489.447,9,4,5,0.444444,2025-08-02,-10.553,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,eli2107,eli2107,eli2107,eli2107,,1489.444,11,5,6,0.454545,2025-08-29,-10.556,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,marecki,Marecki,marecki,Marecki,,1489.43,3,1,2,0.333333,2025-07-13,-10.57,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,theflotist,Theflotist,theflotist,Theflotist,,1489.367,29,14,15,0.482759,2025-12-21,-10.633,5
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,soimbagallade,SoIMBAGallade,soimbagallade,SoIMBAGallade,,1489.289,8,3,5,0.375,2025-03-28,-10.711,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,dolly_d84,dolly_d84,dolly_d84,dolly_d84,,1489.175,12,5,7,0.416667,2025-07-18,-10.825,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,hobbyhorstorian,HobbyHorstorian,hobbyhorstorian,HobbyHorstorian,,1489.055,78,37,41,0.474359,2025-04-27,-10.945,17
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,mcleskey,Mcleskey,mcleskey,Mcleskey,,1489.038,4,1,3,0.25,2025-05-31,-10.962,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,bozzy93,bozzy93,bozzy93,bozzy93,,1489.034,18,8,10,0.444444,2025-10-18,-10.966,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,duke12,duke12,duke12,duke12,,1488.942,41,18,23,0.439024,2025-12-28,-11.058,11
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,carrot_eater,carrot_eater,carrot_eater,carrot_eater,,1488.94,47,21,26,0.446809,2025-01-19,-11.06,8
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,jvidarte,jvidarte,jvidarte,jvidarte,,1488.848,17,8,9,0.470588,2025-08-02,-11.152,4
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,krovax_nrg,Krovax_NRG,krovax_nrg,Krovax_NRG,,1488.782,10,4,6,0.4,2025-10-19,-11.218,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,wesal,Wesal,wesal,Wesal,,1488.759,6,2,4,0.333333,2025-10-05,-11.241,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,theasiankid,theasiankid,theasiankid,theasiankid,,1488.633,12,5,7,0.416667,2025-07-12,-11.367,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,carroz,Carroz,carroz,Carroz,,1488.597,22,10,12,0.454545,2025-07-13,-11.403,3
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,capoeira02,Capoeira02,capoeira02,Capoeira02,,1488.58,70,31,39,0.442857,2025-10-12,-11.42,13
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,numaqun,numaqun,numaqun,numaqun,,1488.558,8,3,5,0.375,2025-07-13,-11.442,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,digital_fiakka,Digital_Fiakka,digital_fiakka,Digital_Fiakka,,1488.515,12,5,7,0.416667,2025-08-15,-11.485,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,darkrizos,Darkrizos,darkrizos,Darkrizos,,1488.504,6,2,4,0.333333,2025-07-05,-11.496,1
