scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,moniz0801:::Elves,moniz0801 (Elves),moniz0801,moniz0801,Elves,1493.125,5,2,3,0.4,2024-10-12,-6.875,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mcscards:::Broodscale Combo,MCScards (Broodscale Combo),mcscards,MCScards,Broodscale Combo,1493.105,3,1,2,0.333333,2024-07-06,-6.895,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,onebigpin_:::Azorius Familiars,onebigpin_ (Azorius Familiars),onebigpin_,onebigpin_,Azorius Familiars,1493.066,7,3,4,0.428571,2024-03-31,-6.934,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,redrob4287:::No Show,RedRob4287 (No Show),redrob4287,RedRob4287,No Show,1493.06,1,0,1,0,2024-09-15,-6.94,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,_batutinha_:::Azorius Glitters,_Batutinha_ (Azorius Glitters),_batutinha_,_Batutinha_,Azorius Glitters,1493.046,5,2,3,0.4,2024-03-24,-6.954,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,heterodox:::Grixis Affinity,Heterodox (Grixis Affinity),heterodox,Heterodox,Grixis Affinity,1493.043,5,2,3,0.4,2024-09-07,-6.957,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,soseloso:::Cycle Storm,Soseloso (Cycle Storm),soseloso,Soseloso,Cycle Storm,1493.013,5,2,3,0.4,2024-07-06,-6.987,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mtgjens123:::Boros Glitters,MTGJens123 (Boros Glitters),mtgjens123,MTGJens123,Boros Glitters,1493.011,5,2,3,0.4,2024-04-14,-6.989,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,hughc:::Boros Glitters,HughC (Boros Glitters),hughc,HughC,Boros Glitters,1493.007,7,3,4,0.428571,2024-04-14,-6.993,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,krovax_nrg:::Golgari Gardens,Krovax_NRG (Golgari Gardens),krovax_nrg,Krovax_NRG,Golgari Gardens,1493.006,13,6,7,0.461538,2024-04-14,-6.994,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,sisifo94:::Jund Wildfire,Sisifo94 (Jund Wildfire),sisifo94,Sisifo94,Jund Wildfire,1493.002,7,3,4,0.428571,2024-12-22,-6.998,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,roter_erzengel:::Jeskai Ephemerate,roter_Erzengel (Jeskai Ephemerate),roter_erzengel,roter_Erzengel,Jeskai Ephemerate,1492.998,15,7,8,0.466667,2024-04-21,-7.002,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,kagami-meijin:::Golgari Sacrifice,Kagami-Meijin (Golgari Sacrifice),kagami-meijin,Kagami-Meijin,Golgari Sacrifice,1492.964,5,2,3,0.4,2024-08-04,-7.036,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,_deadhorse:::White Weenie,_DeadHorse (White Weenie),_deadhorse,_DeadHorse,White Weenie,1492.95,11,5,6,0.454545,2024-08-10,-7.05,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,solmbagallade:::Gruul Madness,solMBAGallade (Gruul Madness),solmbagallade,solMBAGallade,Gruul Madness,1492.947,5,2,3,0.4,2024-08-04,-7.053,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,ftpshnik:::Fog Tron,Ftpshnik (Fog Tron),ftpshnik,Ftpshnik,Fog Tron,1492.944,1,0,1,0,2024-04-27,-7.056,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,_against_:::Affinity,_against_ (Affinity),_against_,_against_,Affinity,1492.918,7,3,4,0.428571,2024-04-21,-7.082,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,_boi_:::Red Kuldotha,_BOI_ (Red Kuldotha),_boi_,_BOI_,Red Kuldotha,1492.911,3,1,2,0.333333,2024-05-03,-7.089,1
