Date,EventType,Event,Rank,Player,Deck,Wins,Losses,Win Rate
2026-04-26,online,MTGO Challenge (2026-04-26),50,koorn,Selesnya Gates,0,2,0.0
2026-04-26,online,MTGO Challenge (2026-04-26),51,Infernum_Doge,Elves,0,3,0.0
2026-04-26,online,MTGO Challenge (2026-04-26),52,DB_Kirblinxy,No Show,0,1,0.0
2026-04-26,online,MTGO Challenge (2026-04-26),53,Syns,Poison Storm,0,2,0.0
2026-04-26,online,MTGO Challenge (2026-04-26),54,seasonofmists,Elves,0,2,0.0
2026-04-26,online,MTGO Challenge (2026-04-26),55,eresopacaso,Red Deck Wins,0,3,0.0
2026-04-26,online,MTGO Challenge (2026-04-26),56,stu909090,Elves,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),1,Emogoblin,Boros Tribe,8,1,0.8888888889
2026-04-30,online,MTGO Challenge (2026-04-30),2,MisterTwin,Mono Red Madness,7,2,0.7777777778
2026-04-30,online,MTGO Challenge (2026-04-30),3,boytriton,Orzhov Blade,6,2,0.75
2026-04-30,online,MTGO Challenge (2026-04-30),4,roter_Erzengel,Mono Blue Terror,5,3,0.625
2026-04-30,online,MTGO Challenge (2026-04-30),5,viashinoperuano,Boros Synth,5,2,0.7142857143
2026-04-30,online,MTGO Challenge (2026-04-30),6,cicciogire,Dimir Terror,5,2,0.7142857143
2026-04-30,online,MTGO Challenge (2026-04-30),7,__Noob__,Golgari Gardens,5,2,0.7142857143
2026-04-30,online,MTGO Challenge (2026-04-30),8,SaculSueahtam,Red Deck Wins,4,3,0.5714285714
2026-04-30,online,MTGO Challenge (2026-04-30),9,Enz091,Elves,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),10,mami,White Weenie,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),11,LuffyDoChapeuDePalha,Grixis Affinity,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),12,pepeteam,Elves,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),13,_blaze66,Jund Wildfire,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),14,A_AdeptoTerra,Turbofog,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),15,_against_,Boros Gates,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),16,Dinosaur-chan,Dimir Fae,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),17,Luminati,Mono Blue Terror,4,2,0.6666666667
2026-04-30,online,MTGO Challenge (2026-04-30),18,Syns,Mono Red Madness,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),19,fazparte,Mono Red Madness,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),20,Purgatory_01,Mono Blue Terror,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),21,PraiseAqua,Gruul Storm,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),22,SpockVidaLoka,Mono Blue Terror,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),23,vini_torres,Red Deck Wins,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),24,Shiib,Elves,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),25,Mate_wosk,Mono Red Madness,2,3,0.4
2026-04-30,online,MTGO Challenge (2026-04-30),26,madbuilder,Monster Tron,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),27,Ixidor29,Gruul Land Destruction,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),28,Shadowz2005,Boros Tribe,3,3,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),29,kkarmazyn,Mono White Heroic,2,4,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),30,CarrodaPolicia,Grixis Affinity,2,4,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),31,Minivan_of_Jeskai,Elves,2,2,0.5
2026-04-30,online,MTGO Challenge (2026-04-30),32,outZEROo,Mono Red Madness,2,4,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),33,OBESIX,Jund Wildfire,2,4,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),34,MalevolentDice,Sewer-Cam Combo,1,4,0.2
2026-04-30,online,MTGO Challenge (2026-04-30),35,TierOneTired,Few Land Spy,1,3,0.25
2026-04-30,online,MTGO Challenge (2026-04-30),36,makaaaa,Jund Wildfire,1,2,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),37,Lamela,Azorius Familiars,1,2,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),38,Hansuccio,Monster Tron,1,4,0.2
2026-04-30,online,MTGO Challenge (2026-04-30),39,Nu27,Rakdos Madness,1,2,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),40,bolddd,Turbofog,1,2,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),41,seasonofmists,Jund Wildfire,1,2,0.3333333333
2026-04-30,online,MTGO Challenge (2026-04-30),42,Leobertucci,Orzhov Blade,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),43,newbarola,Elves,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),44,marzaboi,Boros Gates,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),45,GabbaKON,Elves,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),46,supercow12653,White Weenie,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),47,Natalino_91,Dimir Madness,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),48,ewerb123,Cycle Storm,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),49,DB_Kirblinxy,No Show,0,1,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),50,Quinoa,Mono Blue Terror,0,1,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),51,Terminus0,Azorius Familiars,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),52,True-Name-Nemesis,Golgari Pestilence,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),53,Reiam,Jund Wildfire,0,2,0.0
2026-04-30,online,MTGO Challenge (2026-04-30),54,HoldTheElle,Turbofog,0,2,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),1,Luminati,Mono Blue Terror,9,0,1.0
2026-05-01,online,MTGO Challenge (2026-05-01),2,NickNorman,Golgari Gardens,7,2,0.7777777778
2026-05-01,online,MTGO Challenge (2026-05-01),3,MisterTwin,Mono Red Madness,6,2,0.75
2026-05-01,online,MTGO Challenge (2026-05-01),4,vini_torres,Red Deck Wins,6,2,0.75
2026-05-01,online,MTGO Challenge (2026-05-01),5,seasonofmists,Jund Wildfire,5,2,0.7142857143
2026-05-01,online,MTGO Challenge (2026-05-01),6,__Noob__,Golgari Gardens,5,2,0.7142857143
2026-05-01,online,MTGO Challenge (2026-05-01),7,StudentAnselmus,Cycle Storm,5,2,0.7142857143
2026-05-01,online,MTGO Challenge (2026-05-01),8,kuldothared,Jund Wildfire,4,3,0.5714285714
2026-05-01,online,MTGO Challenge (2026-05-01),9,Heisen01,Boros Gates,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),10,floyza,Cawgates,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),11,roter_Erzengel,Mono Blue Terror,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),12,Mokemi,Elves,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),13,EntroPete,Mono Black Sacrifice,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),14,Enz091,Elves,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),15,vikizin,Jeskai Ephemerate,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),16,Stamford,Few Land Spy,3,2,0.6
2026-05-01,online,MTGO Challenge (2026-05-01),17,_blaze66,Jund Wildfire,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),18,newbarola,Selesnya Gates,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),19,Magicofplayer1,Dimir Terror,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),20,SaculSueahtam,Red Deck Wins,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),21,viashinoperuano,Boros Synth,4,2,0.6666666667
2026-05-01,online,MTGO Challenge (2026-05-01),22,PNascimento,Boros Tribe,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),23,mehanske,Selesnya Gates,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),24,JorGG,Walls Combo,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),25,Terminus0,Jund Wildfire,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),26,Ixidor29,Gruul Land Destruction,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),27,Lamela,Mono Red Madness,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),28,ThiagoGuerra,Orzhov Blade,2,3,0.4
2026-05-01,online,MTGO Challenge (2026-05-01),29,Goblin_Player,Red Deck Wins,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),30,Mahers,Mono Red Madness,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),31,Deodato,White Weenie,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),32,Syns,Mono Red Madness,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),33,Daniluengos14,Jund Wildfire,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),34,Undertakerpauper,Boros Gates,3,3,0.5
2026-05-01,online,MTGO Challenge (2026-05-01),35,oskiyaa,Mono Blue Terror,2,3,0.4
2026-05-01,online,MTGO Challenge (2026-05-01),36,Shiib,Elves,2,4,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),37,daifuku,Jeskai Ephemerate,2,4,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),38,Keez,Red Deck Wins,2,4,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),39,PiracciniChallenge,Jund Wildfire,2,4,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),40,Scappie,Gruul Eldrazi Stompy,2,4,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),41,HackYourMind,Mono Red Madness,1,4,0.2
2026-05-01,online,MTGO Challenge (2026-05-01),42,Quetzoatlar,Mono Red Madness,1,4,0.2
2026-05-01,online,MTGO Challenge (2026-05-01),43,Oceansoul92,Dimir Terror,1,2,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),44,cicciogire,Dimir Terror,1,2,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),45,Denisevich,Mono Blue Terror,1,2,0.3333333333
2026-05-01,online,MTGO Challenge (2026-05-01),46,PinoIo_Cosmico,Grixis Affinity,1,3,0.25
2026-05-01,online,MTGO Challenge (2026-05-01),47,choccy_milk,Mono Blue Faeries,1,3,0.25
2026-05-01,online,MTGO Challenge (2026-05-01),48,AvenRedeemer,Mono Blue Control,1,4,0.2
2026-05-01,online,MTGO Challenge (2026-05-01),49,fazparte,Mono Red Madness,1,3,0.25
2026-05-01,online,MTGO Challenge (2026-05-01),50,kolletao,Rakdos Madness,1,3,0.25
2026-05-01,online,MTGO Challenge (2026-05-01),51,outZEROo,Mono Red Madness,1,4,0.2
2026-05-01,online,MTGO Challenge (2026-05-01),52,LuffyDoChapeuDePalha,Grixis Affinity,1,4,0.2
2026-05-01,online,MTGO Challenge (2026-05-01),53,RUCetFort,White Weenie,1,3,0.25
2026-05-01,online,MTGO Challenge (2026-05-01),54,mami,White Weenie,0,2,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),55,DB_Kirblinxy,No Show,0,1,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),56,OBESIX,Jund Wildfire,0,2,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),57,Pafru,Rakdos Madness,0,2,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),58,MalevolentDice,Sewer-Cam Combo,0,3,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),59,yahakara,Mono Red Madness,0,2,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),60,barff,Dimir Fae,0,2,0.0
2026-05-01,online,MTGO Challenge (2026-05-01),61,galeogiao,Grixis Affinity,0,3,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),1,Kirblinxy,Cawgates,8,1,0.8888888889
2026-05-02,online,MTGO Challenge (2026-05-02),2,seasonofmists,Jund Wildfire,7,2,0.7777777778
2026-05-02,online,MTGO Challenge (2026-05-02),3,PNascimento,Boros Tribe,7,1,0.875
2026-05-02,online,MTGO Challenge (2026-05-02),4,marzaboi,Selesnya Gates,6,2,0.75
2026-05-02,online,MTGO Challenge (2026-05-02),5,Brvnx,Dimir Fae,5,2,0.7142857143
2026-05-02,online,MTGO Challenge (2026-05-02),6,Purgatory_01,Mono Blue Terror,5,2,0.7142857143
2026-05-02,online,MTGO Challenge (2026-05-02),7,EiJunCHN,Golgari Gardens,4,3,0.5714285714
2026-05-02,online,MTGO Challenge (2026-05-02),8,LuffyDoChapeuDePalha,Grixis Affinity,4,3,0.5714285714
2026-05-02,online,MTGO Challenge (2026-05-02),9,fazparte,Mono Red Madness,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),10,Magicofplayer1,Dimir Terror,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),11,newbarola,Elves,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),12,Luminati,Mono Blue Terror,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),13,Mokemi,Elves,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),14,jadencamelot,Monster Tron,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),15,SaculSueahtam,Red Deck Wins,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),16,mehanske,Selesnya Gates,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),17,Blinkmoth-Nexus,Mono Red Madness,4,2,0.6666666667
2026-05-02,online,MTGO Challenge (2026-05-02),18,M_EMORIE_S,White Weenie,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),19,MisterTwin,Mono Red Madness,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),20,TuggaNaxos,Selesnya Gates,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),21,Shiib,Elves,2,3,0.4
2026-05-02,online,MTGO Challenge (2026-05-02),22,Al_bertoR,Mono Blue Terror,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),23,Goblin_Player,Red Deck Wins,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),24,ChaoticMTG,Jeskai Ephemerate,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),25,Walker735,Jund Wildfire,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),26,Vojbe,Boros Gates,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),27,_blaze66,Jund Wildfire,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),28,Echanez,Mono Red Madness,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),29,Loerien,Altar Tron,3,3,0.5
2026-05-02,online,MTGO Challenge (2026-05-02),30,Valimoth,Red Deck Wins,2,3,0.4
2026-05-02,online,MTGO Challenge (2026-05-02),31,__Noob__,Red Deck Wins,2,4,0.3333333333
2026-05-02,online,MTGO Challenge (2026-05-02),32,hetare_ane,Boros Synth,2,4,0.3333333333
2026-05-02,online,MTGO Challenge (2026-05-02),33,Lamela,Azorius Familiars,2,3,0.4
2026-05-02,online,MTGO Challenge (2026-05-02),34,flower270,Dimir Terror,2,4,0.3333333333
2026-05-02,online,MTGO Challenge (2026-05-02),35,PrimoShow1,Gruul Eldrazi Stompy,2,4,0.3333333333
2026-05-02,online,MTGO Challenge (2026-05-02),36,Y3l0ow,Grixis Affinity,2,4,0.3333333333
2026-05-02,online,MTGO Challenge (2026-05-02),37,Dreddybajs,Boros Tribe,0,2,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),38,_VolkhaRt_,Mono Blue Terror,1,4,0.2
2026-05-02,online,MTGO Challenge (2026-05-02),39,Jinjaa,Dimir Fae,1,3,0.25
2026-05-02,online,MTGO Challenge (2026-05-02),40,Huskyman20035,Mardu Synth,1,3,0.25
2026-05-02,online,MTGO Challenge (2026-05-02),41,pepeteam,Orzhov Blade,1,3,0.25
2026-05-02,online,MTGO Challenge (2026-05-02),42,CrystalEye97,Azorius Familiars,1,3,0.25
2026-05-02,online,MTGO Challenge (2026-05-02),43,John1111,Boros Tribe,1,3,0.25
2026-05-02,online,MTGO Challenge (2026-05-02),44,mugent,Mono Red Madness,0,4,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),45,Denisevich,Walls Combo,0,1,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),46,Capoeira02,Mono Red Madness,0,2,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),47,DB_AndyMega,Orzhov Blade,0,2,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),48,Syns,Mono Red Madness,0,3,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),49,PedraStone,Mono Red Madness,0,2,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),50,vikizin,Jeskai Ephemerate,0,2,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),51,_against_,Boros Gates,0,2,0.0
2026-05-02,online,MTGO Challenge (2026-05-02),52,PR0boszcz,Golgari Pestilence,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),1,Cabz,Red Deck Wins,9,0,1.0
2026-05-03,online,MTGO Challenge (2026-05-03),2,John1111,Golgari Gardens,7,2,0.7777777778
2026-05-03,online,MTGO Challenge (2026-05-03),3,NickNorman,Golgari Gardens,6,2,0.75
2026-05-03,online,MTGO Challenge (2026-05-03),4,AdryannTheHero04,Rakdos Madness,6,2,0.75
2026-05-03,online,MTGO Challenge (2026-05-03),5,viashinoperuano,Boros Synth,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),6,PNascimento,Boros Tribe,5,2,0.7142857143
2026-05-03,online,MTGO Challenge (2026-05-03),7,Terracotta99,Boros Synth,4,3,0.5714285714
2026-05-03,online,MTGO Challenge (2026-05-03),8,LBBL,Boros Tribe,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),9,Walker735,Jund Wildfire,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),10,532at,Mono Red Madness,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),11,Capoeira02,Jund Wildfire,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),12,ChaoticMTG,Azorius Familiars,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),13,Luminati,Mono Blue Terror,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),14,Syns,Mono Red Madness,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),15,roter_Erzengel,Mono Blue Terror,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),16,MisterTwin,Rakdos Madness,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),17,Beicodegeia,Dimir Fae,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),18,kolletao,Rakdos Madness,4,2,0.6666666667
2026-05-03,online,MTGO Challenge (2026-05-03),19,PiracciniChallenge,Jund Wildfire,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),20,Jinjaa,Jund Wildfire,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),21,ultrajelle,Gruul Eldrazi Stompy,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),22,Arbitation,Turbofog,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),23,KidRenan,White Weenie,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),24,Chambales,Boros Synth,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),25,SuperMeon,Rakdos Affinity,2,3,0.4
2026-05-03,online,MTGO Challenge (2026-05-03),26,Hamuda,Boros Tribe,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),27,RUCetFort,White Weenie,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),28,SamuelGraebner,Jeskai Ephemerate,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),29,LuffyDoChapeuDePalha,Grixis Affinity,3,3,0.5
2026-05-03,online,MTGO Challenge (2026-05-03),30,vini_torres,Red Deck Wins,2,3,0.4
2026-05-03,online,MTGO Challenge (2026-05-03),31,Keez,Red Deck Wins,2,3,0.4
2026-05-03,online,MTGO Challenge (2026-05-03),32,gshu,Dimir Terror,1,4,0.2
2026-05-03,online,MTGO Challenge (2026-05-03),33,asWerty,Few Land Spy,2,4,0.3333333333
2026-05-03,online,MTGO Challenge (2026-05-03),34,marzaboi,Selesnya Gates,2,3,0.4
2026-05-03,online,MTGO Challenge (2026-05-03),35,newbarola,Elves,2,4,0.3333333333
2026-05-03,online,MTGO Challenge (2026-05-03),36,fazparte,Mono Red Madness,2,3,0.4
2026-05-03,online,MTGO Challenge (2026-05-03),37,Nulyan,Grixis Affinity,1,4,0.2
2026-05-03,online,MTGO Challenge (2026-05-03),38,J4K3ST3R02,Cycle Storm,1,3,0.25
2026-05-03,online,MTGO Challenge (2026-05-03),39,kuldothared,Jund Wildfire,1,3,0.25
2026-05-03,online,MTGO Challenge (2026-05-03),40,Brasatore,Golgari Pestilence,1,3,0.25
2026-05-03,online,MTGO Challenge (2026-05-03),41,Zodiacek,Grixis Affinity,1,3,0.25
2026-05-03,online,MTGO Challenge (2026-05-03),42,morpheus38,Dimir Teachings,1,3,0.25
2026-05-03,online,MTGO Challenge (2026-05-03),43,SplashBRB,Elves,1,3,0.25
2026-05-03,online,MTGO Challenge (2026-05-03),44,SaculSueahtam,Red Deck Wins,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),45,DB_Kirblinxy,No Show,0,1,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),46,OBESIX,Golgari Gardens,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),47,__Noob__,White Weenie,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),48,PedraStone,Boros Tribe,0,3,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),49,PR0boszcz,Golgari Pestilence,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),50,ziofrancone,Mono Red Madness,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),51,pepeteam,Selesnya Gates,0,2,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),52,Gn42,Boros Bully,0,1,0.0
2026-05-03,online,MTGO Challenge (2026-05-03),53,otta,Mono Blue Terror,0,4,0.0
2026-05-07,online,MTGO Challenge (2026-05-07),1,vini_torres,Red Deck Wins,9,0,1.0
2026-05-07,online,MTGO Challenge (2026-05-07),2,newbarola,Selesnya Gates,6,3,0.6666666667
2026-05-07,online,MTGO Challenge (2026-05-07),3,__Noob__,Golgari Gardens,6,2,0.75
2026-05-07,online,MTGO Challenge (2026-05-07),4,viashinoperuano,Boros Synth,6,2,0.75
2026-05-07,online,MTGO Challenge (2026-05-07),5,carvs,Dimir Terror,5,2,0.7142857143
2026-05-07,online,MTGO Challenge (2026-05-07),6,grajtow,Rakdos Madness,5,2,0.7142857143
2026-05-07,online,MTGO Challenge (2026-05-07),7,LuffyDoChapeuDePalha,Grixis Affinity,4,3,0.5714285714
2026-05-07,online,MTGO Challenge (2026-05-07),8,Boin,Red Deck Wins,4,3,0.5714285714
2026-05-07,online,MTGO Challenge (2026-05-07),9,Taute,Walls Combo,3,2,0.6
2026-05-07,online,MTGO Challenge (2026-05-07),10,A_AdeptoTerra,Turbofog,4,2,0.6666666667
2026-05-07,online,MTGO Challenge (2026-05-07),11,GabbaKON,Elves,4,2,0.6666666667
2026-05-07,online,MTGO Challenge (2026-05-07),12,Guizera,Gruul Land Destruction,4,2,0.6666666667
2026-05-07,online,MTGO Challenge (2026-05-07),13,4FunNoWin,Red Deck Wins,4,2,0.6666666667
2026-05-07,online,MTGO Challenge (2026-05-07),14,morpheus38,Turbofog,3,2,0.6
2026-05-07,online,MTGO Challenge (2026-05-07),15,SidRocha,Gruul Land Destruction,4,2,0.6666666667
2026-05-07,online,MTGO Challenge (2026-05-07),16,boytriton,Orzhov Blade,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),17,Nador6,Mono Red Madness,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),18,MisterTwin,Mono Red Madness,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),19,Scooby_Snacks,Monster Tron,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),20,MJ_23,Red Deck Wins,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),21,PiracciniChallenge,Grixis Affinity,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),22,Bahsis,Cawgates,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),23,mehanske,Selesnya Gates,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),24,PNascimento,Boros Tribe,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),25,Shiib,Elves,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),26,Baralit0,Grixis Affinity,3,3,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),27,Natalino_91,Monster Tron,2,4,0.3333333333
2026-05-07,online,MTGO Challenge (2026-05-07),28,Cabz,Red Deck Wins,2,4,0.3333333333
2026-05-07,online,MTGO Challenge (2026-05-07),29,SaculSueahtam,Red Deck Wins,2,3,0.4
2026-05-07,online,MTGO Challenge (2026-05-07),30,cicciogire,Dimir Terror,2,3,0.4
2026-05-07,online,MTGO Challenge (2026-05-07),31,marzaboi,Selesnya Gates,2,2,0.5
2026-05-07,online,MTGO Challenge (2026-05-07),32,Luminati,Mono Blue Terror,1,4,0.2
2026-05-07,online,MTGO Challenge (2026-05-07),33,_Batutinha_,Selesnya Gates,2,4,0.3333333333
2026-05-07,online,MTGO Challenge (2026-05-07),34,Ixidor29,Gruul Land Destruction,2,4,0.3333333333
2026-05-07,online,MTGO Challenge (2026-05-07),35,LucasG1ggs,Mono Red Madness,1,4,0.2
2026-05-07,online,MTGO Challenge (2026-05-07),36,duke12,Mono Red Madness,1,2,0.3333333333
2026-05-07,online,MTGO Challenge (2026-05-07),37,pepeteam,Dimir Terror,1,2,0.3333333333
2026-05-07,online,MTGO Challenge (2026-05-07),38,Sandokan92,Golgari Gardens,1,4,0.2
2026-05-07,online,MTGO Challenge (2026-05-07),39,Bawer,Jund Wildfire,1,5,0.1666666667
2026-05-07,online,MTGO Challenge (2026-05-07),40,DB_Kirblinxy,No Show,0,1,0.0
2026-05-07,online,MTGO Challenge (2026-05-07),41,Syns,Mono Red Madness,0,3,0.0
2026-05-07,online,MTGO Challenge (2026-05-07),42,LaRougeMTG,Mono Red Madness,0,2,0.0
2026-05-07,online,MTGO Challenge (2026-05-07),43,Svaellar,Mono White Heroic,0,2,0.0
2026-05-07,online,MTGO Challenge (2026-05-07),44,Lamela,Jund Wildfire,0,2,0.0
2026-05-07,online,MTGO Challenge (2026-05-07),45,Sinron99,Mono Blue Terror,0,3,0.0
